meta,id,tweet,sentiment,emotion
meta,12054,Kyu tum muslim rashtra bane ye tamanna rakhte ho ? Isis mein kyu nahi bharti ho jate tum ? https//t.co/YNEfX5bCNv,negative,others
meta,32832,Raju teri maa ki chu ....... 😂😂😂 @CarryMinati Nayi video bilkul dhasu h https//t.co/Rmgk3qOR68,positive,joy
meta,32258,The most Handsome man ever Love you Bhaijaan till My last Breath # 15DaysToBHARAT https//tco/wuFYPv27N1,positive,joy
meta,42217,Bhosriwale tuchiye ki chhati nasal dalle tu haara hai betiykhod teri toh shaamat hai ab thuk bhi tujpe thukne se ma … https//t.co/G21pBMbNn1,negative,anger
meta,5366,@OfficialDGISPR Hera Mandi ke harami tere kali mouth main peshab karo what is this https//t co/x2v4eo7x6F,negative,anger
meta,16774,@narendramodi congratulations sir Salute Desh k liye aap bahut special or imandaar h Bas ab duniya m bhi desh ko … https//t co/7sSfaKwame,positive,joy
meta,28772,She is the best behad I love her soo much 💙💙 aktar wahda kant mestahmelani tol emthanty ♥️♥️ w bets2al alya kol youm … https//t.co/SvT65E2sKi,positive,joy
meta,2235,Bapa ki 26veen aap sab ko Mubarak ho Humari Mubabbat Bapa se aur barh jaati hai jb hum Mureed e Kamil Nigran e Shoo … https//t.co/Lytj9MHGyJ,neutral,joy
meta,9723,@Anamkha04239881 Baishak dil ka sakoon Allah ky Zikar m Allah p hi bharosa rakhyn Sab acha Hoga,positive,others
meta,39805,@OneHaryanaOffcl Kute ki dum 7sal se jail me phir bhi tedi ki tedi.Haryana me corruption ka Janaknaukaria bechne w … https//t.co/nXNORS3JeR,negative,disgust
meta,38498,Tussi day lo advice !! In ki game he nahi niyyatain bhe kharab hain.@TheRealPCB https//t.co/obkDM6GCkI,negative,disgust
meta,22326,@RCGameforLife Yeh sale .. Punjabi logo ne kabjaa kar rakh hai .. Bcci aur cricket par .. Koi aur state ka aa hi nahi … https//t.co/wdGB4XVijF,negative,others
meta,5639,@WarsiSony Mera Behen @Warsi Sony Me Esiliye EVM Nahi Ka Gutala Nahi Mantahu Kiu Ke Congress.SP.BSP.NCP.Aur Dus … https//t.co/v9m1HcKvQN,negative,others
meta,8862,@SP _ 2706 SP inn bhakto ko pata bhi hai GDP and all ke baare ? bas dinbhar Pakistan ke khilaaf news chalate raho gawar ussi mein khush hain.,positive,disgust
meta,4764,@BBCHindi 2019 me BJP ko wb me bahumat nahi mila isliye Tmc ke MLA ko BJP khareed rahi hai,neutral,others
meta,13552,Lmao.Whatever makes you sleep well sha.Happy birthday Unku Pineapple 🤣 https//t.co/F0NVKmijJZ,positive,joy
meta,14268,@SAMBIT _ PATRAg @anjanaomkashyap Khud soch lo ab Kyu hara tu Kyunki Teri mein Kide pade hain Ab Churi bh … https//t co/d0pMooyN1U,negative,disgust
meta,43623,RT @kellsb11 # PureAroma my favorite song by akwaboa mesan agye wo @djaromaGH @MaseBillion @Pure957fm,neutral,others
meta,28672,Juth hai.court khud check karbaye.or tumar ka ilaj india me nahi hota khana india me lutna india ko or ilaz bhar ka … https//t.co/PDB1lXotq3,neutral,others
meta,4395,@News18India Mere tamaam hindustani behen bhaiyon ye tumhare imaan ke imtehaan ka waqt hai dagmagana nahi apne imaa … https//t.co/ypQhzNPu7h,positive,others
meta,23677,Kaash Aisa Hota - Darshan Raval | Sayeed Quadri | Official Remix Video |... https//t.co/Syo6mNP8sN via @YouTube Wo … https//t.co/rPdQcAWZlt,neutral,others
meta,4348,@dr _ vismay @PMOIndia @narendramodi I was invited par hamare yaha aaj JCB ki khudaai chal rahi hai isliye nahi gaya,neutral,others
meta,22848,@BhaiDujana @dwivedi344 Bsdk ke Pakistani apne baap ko nhi jaan paye Marege tu bhi bsdk Tera thekedar bhi Jo pa … https//t co/NBRcnqhvz3,negative,anger
meta,350,@narendramodi Manniy narendr modi ji ko dusri bar shapth lene ki anant shubhkamnae i hope ap agle 20 salo tak … https//t co/RbTQvivy8Q,positive,joy
meta,28904,Jagrukta ka nayab tarika koi parivahan vibhag se sikhe ... Parivahan mantri ko bhi sahi jankari nahi de rahe adhika … https//t.co/E26FIMXAy4,negative,disgust
meta,2782,You make me wanna # MAGA 😀😁😎 3 times.Third Time Charm is underway .. Results thus far >> SEE @TuckerCarlson So far … https//t.co/Y2GlLIZTae,neutral,others
meta,24313,@srikanthbjp _ @ncbn Rey badmash don't play with lion,neutral,others
meta,22661,RT @JAYKISHANRAJ30 Bhai tum to rehne do.@RahulGandhi Ka interview To dikhaya nahi.Dont trust @IndiaToday ever.So keep Quite.@sambitswa …,negative,disgust
meta,7756,@narendramodi Big day for the nation Aaj hamare Ghar ka society ka bahut bada din hai All the best for next 5 years 🙏🙏🙏🙏🙏🙏🙏🙏,positive,joy
meta,3293,RT @GuruOfficial My fav film coming soon # ArdaasKaraan BY @igippygrewal paji 🙏 @GurpreetGhuggi paji @SapnaPabbi Here ’ s the teaser https …,neutral,others
meta,12132,@Hussorks @Akash __ Khiladi _ BC BAAP SE AYESE BAAT NAHI KERTE UNDERSTAND 😡😡 https//t co/vxBupUyLPo,negative,anger
meta,16977,RT @qnngok smile you deserve to be happy Jisoo ahh # ForeverWithJisoo https//t.co/GUvXiMxQxV,positive,others
meta,25945,@MarCagigas basig di ni pang laag ba basig naay mga bayronon hmmmMm,neutral,others
meta,33352,@hinaparvezbutt Is Mansoor ki Kon suntaa 😂 dunya ka sb sy jhoota anchor hai itna to Indian media nhi jitna yh hai 🤣,negative,disgust
meta,35578,@JagratiGupta3 @Swamy39 Ish buddhe se kuch na ho payega .. ye bs bkwas krta hai .. apne ego or frustation me hai ye .. ka … https//t.co/mmFdQbyl1x,negative,disgust
meta,18632,@69Carrots _ But mene Muslim nam hi nahi liya.Second thing Ye Jo twit kisne kiya hai Ye bat mat dekhie Jo video me … https//t.co/TLUiM3OU4l,negative,others
meta,12188,RT @sugawifeu98 [ Ulang ] Berhubung kakak Jin @BTS _ twt kemaren rambutnya warna ungu 😍Jadi aku adain give away pulsa 10k untuk 3 orang pemen …,neutral,others
meta,900,@anilvijminister Ambala civil mey toe aapk pass Ortho ka ilaz bhee nahi hai,negative,others
meta,25273,RT @Dr _ Anubhav4u Kaha mar gaye sab k sab @RahulGandhi @ashutosh83B Ab jawan ko lakwa maar gaya kya Mayawati congress ki sarkar me dali …,negative,anger
meta,36524,tangina im excited for my art after a year hahaha matatapos ko na sya jsandlajsnkslaj,positive,joy
meta,42142,@TalatHussain12 Jal jal k khak hojana is bandy ne bechary ko geo se laat pari hai tab se koi channel rakhta he ni isko,positive,others
meta,15589,@rishibagree @iPrabhakarSingP @narendramodi Congratulations Good chance to see official oath take by hounerable pm sr @narendramodi jiii,positive,joy
meta,21844,@PMOIndia aap aage badte rahe mere bharat des ko aage garv h ki ap pm bane mubarak ho par es grib viklang ko p … https//t co/h2r3Y8dJNj,positive,joy
meta,42417,RT @AKShalmeen24 @Saj _ PakPassion Drugs leta he BC dope test karao 4 sal k lye bahir hoga.,negative,anger
meta,39098,@mlkhattar @narendramodi Bharat ki vikas yatra 2 ki subh suruvat ... desh is bar Modi Ji ki leadership mein aage badh … https//t.co/JIRNixWqlg,positive,others
meta,19237,@sherryontopp Teri juban jyada chalti hai aur hunar kam .. Thukchatte .. Teri halat dhobi k kutte ki jaise ho gyi hai … https//t.co/9mEO5ANwhZ,positive,disgust
meta,43595,Happy birthday dk bhai 🎂🎉🎁🎉🎈👑🎂🎉🎁 aapko Meri taraf se janm din ki bahut bahut sari shubh Kamnaye https//t.co/wZOAGllpk5,positive,joy
meta,39679,@nctZlNTZ9fKb86L @DrSanjeevRajp4 @RahulGandhi Congress khali nam nahi hai voh vichardhara hai sardar ki voh na kabhi mari hai na marengi,neutral,others
meta,4457,@abhi _ O _ mega Last 1 month ki apnay media news or programe nikal lo jis main pakistan pakistan or sirf pakistan hi d … https//t.co/nHl0FgW4EA,neutral,others
meta,6310,the blockout is hilarious already I love this vehicle <3 https//t.co/qeK3SULaUM,positive,joy
meta,14330,RT @applelianos great find of Gui [ @_ inside ] @DekkaR great time to have your own store 🎉 https//t.co/YdCDivz4ru,neutral,joy
meta,37148,@Being __ Mahii @P _ K1351 Cricket world cup kon jitega 2019 ka ?,neutral,others
meta,3172,@islamudinsajid Yeh wahan ke log hain per jo inko uksa rahy thy dono ab custody mai hain,neutral,others
meta,14773,RT @VinayaKantRai2 @IndiaToday @ajitarticle.DESH KI SAMSYAYE MODI GIVT K LIYE CHALKENGE NAHI SAMASYAO K LIYE HAM LOG CHALLANGE H HSMAR …,neutral,others
meta,19865,@Rodin _ MeanBoi @sakshi _ 995 inke hisaab se parna hi nahi hai padhai ko goli maro.Do you even know how much they … https//t.co/Df5JiL4xTm,neutral,disgust
meta,10003,He is He is Haramkhor Aam aadmi Aadmi https//t.co/JBWlJggXFL,negative,anger
meta,24256,Aaj tak adi ne.Zain ki pic use nahi ki famous hone ke liye kyun ??? ..... kyunki vo jo bhi hain apne dum pe hain ..… https//t.co/LruzQ56k7B,positive,others
meta,26378,@AkalLess Bibi chilao mat tummara heart fail ho jayega.Bibi Tumhara PAK 90% China kha gaya.Ab agar kol hamakat Indi … https//t.co/Vf8sQBYhgm,negative,others
meta,3238,@chanduk2010 @SaahoOfficial @ShraddhaKapoor @sujeethsign @UV _ Creations @itsBhushanKumar @TSeries Saare le,neutral,others
meta,39554,My Japan Name is Nagami Shirogane My English Name Is Vintz Phantom My Korean Name Is Jung Rae In Nice To Meet You ^^,neutral,others
meta,21522,RT @drama _ QueenH Ajj kal mujy lagta mery noti band huy han phr khud ko yaqeen dilana parta koi interact e nai karda paya 😪😂😂😂😂😂😭,neutral,sadness
meta,45020,@MehtaAatman @AgentSaffron Vaidik paidaishi mc hote hai dhongi saale I had converted from brahmin to Jainism and it was a great step,negative,disgust
meta,28558,RT @vipppyy @kamaalrkhan Lets see ... I am expecting 350 cr from this movie ... Salman bhai ki avg movie bhi 300 kama leti hai 😊😊,neutral,others
meta,3513,@manakgupta Feku aur ec ne milar desh ko ullu banaya aur aakdo me Hara phir karke khud ki government banai pata hai … https//t.co/0HUSZr24M4,negative,disgust
meta,1718,@TimesNow @Srinjoy _ C Phir padegi Pakistan to laat jab tak Nahin samjhegi aukaat,positive,anger
meta,38150,@ReallySwara @narendramodi Aayega to modi hi .... Please ab lagne lga h feminism and communism ab tumse na ho payega … https//t.co/xFvllwytIC,negative,others
meta,40020,@kittu _ kashyap @Aruntha49703871 @champ4561 Mai bhi manta hu ki pehle hm insaan h lekin jb insaaf ka samay ata h to … https//t.co/2kpSUydvpF,neutral,others
meta,44569,@MaryamNSharif Fraudia aisay bolay to Acha Nahi Lagta koi shareef family Nahi shareef log bolay tab manay # CalibreFraud,neutral,others
meta,11349,@jutta _ di _ kuri Ye toys apka hn kyn ka ap JuTtT hn XD,neutral,others
meta,21300,RT @ItsAlia ___ x I first saw her as Kumud in Saraswatichandra I liked her that time also but Bepannaah made me fall in love with her 💕 @jen …,positive,joy
meta,486,Hello @unlimapps can you mod gaana music app.There is no mod for iOS,negative,others
meta,14551,@TajinderBagga Bharosa rakhiye LeLi gang k outrage PE Chadha ke hi maanega aapko iss stage PE … https//t.co/eLticOhM9y,negative,others
meta,43631,@himmat _ 007 Police ko bhi ye threat pohochna chahiye ki agar wo log bina permission sadak pe 2-4ghante namaz pad sa … https//t.co/7vcE2nZ02h,neutral,others
meta,42529,@NIAZIDOG _ 1 @TalhaGhouri786 @HamidMirPAK ye qoum parast logo lanat tum sb per tum hi sb se baray namak haram ho,neutral,disgust
meta,13049,@Yaar _ Beliy @Abu _ Shalwar Exactly sab chalta hai ups and downs they will play good cricket INSHALLAH,positive,joy
meta,28173,Even BJP wants him to continue ... ye Congress president BJP ko jitana k liye hi bana hai .. Dil toh hasakar joker bhi … https//t.co/89GilUmStO,neutral,others
meta,28900,RT @SMactiveflag What a fantastic way to finish off our Mile a Day in May ! We celebrated by running our final mile in the @KilmallockGAA p …,positive,joy
meta,38248,Manniy pm Modi ji ko chunav me jeet hasil karne par bahut bahut subhkamnaye https//t co/UR4SSL1P1r,neutral,joy
meta,22662,Pata hai tu kahan # Selftroll Hua yahan 👇👇 He has campaigned for candidates not parties ..... Jahil waiters The … https//t.co/Vh8BCcIUqB,neutral,disgust
meta,41745,RT @muglikar _ Modi ji Waapis aap chunautiyo se lado Baakio se hum ladenge ... New India is coming.Feeling so relieved.😀 Its done.,positive,others
meta,43085,RT @iempress _ 1 📣 INDIA's GEN NEXT WANTS MODI ⤴ Unarguably NAMO Commands Immense Good Will amongst IND's Youth ⤴ Youth connect way better w …,positive,others
meta,3876,@ReallySwara Now India will deliver new terror like sadhwi pragya Congratulations new India Ab aapke bachhe yahi banenge ..👌,negative,others
meta,14826,@sardanarohit Jb tere jaise ghatiya maansikta waale log patrakaar hai news chanel pe to koi bhi party apna prawakta … https//t.co/miEwuFpCRn,negative,disgust
meta,17149,@narendramodi dear modi ji apko dobara PM banne pr dher sari subh kamnaye mai bhi ek prashanshak hu apka pr mere mn … https//t.co/9ghuKloPVB,positive,joy
meta,38182,@Maghwal2 Ab TRP ka Darr satane Laga waise BJP se itna dalali milta hai ki TRP ki jaroorat nahi,negative,disgust
meta,28773,@bksundar @indianoptimus @Minal55352507 @VarshaThacker @vishalnautamlal @vhsindia one thing common in both Jai ital … https//t.co/t0bSHItEk4,neutral,others
meta,5167,@waglenikhil @Tejasvi _ Surya He is not Moron because he is capable to be a MP people have voted for him Aapne itne … https//t co/YjCw5u8Bgs,positive,others
meta,27094,@Rehmati @faisalrafi Which mullah is not a chutia ?,negative,disgust
meta,11477,@virendersehwag World cup dekh rhe the sir 5 ko India jitega Dhwan virat Rahul ka bla bolega Jai hind Jai modi,neutral,others
meta,18700,@ShiiTaegi @emma25726430 Awwwiee I LOVE YOU SO MUCH !!! ❤️❤️❤️❤️❤️❤️❤️❤️❤️ Daily reminder that u are cute too and th … https//t.co/ZQ1VcnJH9c,positive,joy
meta,11911,# Tatkal to hum kya book karte # Website to # GolGol ghumna hi band nahi kiya # IRCTC @PiyushGoyalOffc @PiyushGoyal Sir … https//t co/fakzKHAuLu,negative,others
meta,16581,RT @ayushmannk @SrBachchan sir aur meri Jodi ekdum # GulaboSitabo si hogi 🤟🏼 Really excited to be a part of this project by my mentor @Sh …,neutral,others
meta,26278,When no one will understand you and no one will support you There will always be your mumma standing right next t … https//t co/RxMtbSiuVN,positive,others
meta,32958,@ChZeesh71717086 Mood kharab kar diya ab Monday mushkil match vs England,neutral,sadness
meta,1786,@VSShishodia @msisodia Are is wajah se khatana mai bahut jam kah gaya tha waha police sahi se duty nahi kar rahi th … https//t.co/RzRVmRyxCQ,negative,disgust
meta,14890,Congratulations Sowmya akka 👏🎉. You are one of the most intelligent yet the most humble and down to earth persons I … https//t.co/uPzPXq1Y6h,positive,joy
meta,18060,Kisiko zabardasti pakad Kar maarkar uske mooh se Jai SHRIRAM bulwayenge toh kya RAM jee Khush ho jaayenge 🤔 Yahi … https//t.co/M1nbVUXOwQ,neutral,others
meta,19758,RT @SairaBa48247064 Topsgrup HR mera payment nahi de Rahi hai ek hafte se drama Kar rahe hai ki koi call karega but Abhi tak phone nahi he …,negative,others
meta,881,@MaryamNSharif ALLAH jise chahe Izaat de r jise chahey zilat dt Dua ha ALLAH Nawaz shareef ko us k khandan ko r u … https//t.co/xWjrUnsw88,neutral,others
meta,27136,@sudhirchaudhary @narendramodi U r really a dhasu Anchor so u have earned it .. Congratulations.,positive,joy
meta,37721,Hamare bhavi pradhanmantri ne dusri baar sapath lee aur unke netrutv me hamara bharat aage jay isake liye pm.Nare … https//t.co/shDxZnoyrw,neutral,joy
meta,31775,RT @Biju _ RKF @krazydevil5 @srk _ pankhi Actually 6 flop movies since 2015 kat has so that means she is a panauti,negative,disgust
meta,34441,AGAR GALTI SE YE BHOSDIWALA TRUCK K NICHE AJATA TO AZADI KA RANDI RONA KRNE WALE AJATE BHOSDI K KI HUMARA BEKASOOR … https//t.co/TLPYdz5lXT,negative,anger
meta,16867,@mlkhattar YE.SUAR KA.BACHAA.LANGDAA.CHOTALA.KHUD.TO.BHOT BADDA.CHOR.HAI.JAIL ME.SADD.MARR.RAHA.HAI .… https//t.co/xUUknR8Y2m,negative,anger
meta,15747,@majorgauravarya @JmuKmrPolice @crpfindia @AmitShah Sorry sir but jab iss desh k log iss ghatiyaa religion islam ko … https//t.co/80E6dpHSW0,negative,disgust
meta,21933,Har har mahadev b.J.P.Parti jindabaad Bharat Mata ki Jay https//t.co/bD8IRodxYJ,neutral,others
meta,30172,@UmeshKu45862251 Police ke pass power hona jaruri.Abtak police asmarth they unke yogyata pe lagam laga rakhe they … https//t.co/5F6eTNdSF1,neutral,others
meta,31561,@TarekFatah India k muslmaan shayd hi ye chutiyon wali harkatein karenge ... Ye Saale PakistaniEgyptQataraur Moro … https//t.co/SZX1mt49Pq,negative,disgust
meta,3494,Ye unn ch00tye bhikhmange paakistaaniyo ke liye jo indians ko illit € rate bolte firte hain social media pe.😂 https//t.co/f6JqfOayr9,positive,disgust
meta,8159,@AbbaTere @anujhumai Bina Baat Bewajah Bina Kuch soche Gaan Marwana Koi Inse Sikhe Chewtiyon k sath rahoge Toh ya … https//t co/XbglTFU1Xk,positive,disgust
meta,44382,@amsgeel Van harte gefeliciteerd met jouw dag ! En met je muziekkeuze Phil Collins is gewoon heel goed dus daar is makkelijk mee te dealen,negative,others
meta,11058,@JioCare @reliancejio Isn't that blazing fast ? @Airtel _ Presence Sab kuch try karo aur phir wapas # Airtel https//tco/mjhkASVLjR,neutral,others
meta,6206,@bis1 _ m Sane Maharez haru game payena vanyo vane uta gayera khel vanera pathaidiye vayo ani season end hune bela lo … https//t co/lFHYZWmZcB,neutral,others
meta,41240,Assalamu Alaikum Love you Ummy how this lovely night and how fasting ?,positive,joy
meta,16196,@narendramodi Modi Ji very very congratulations ... Next election 2024 mein.Slogan like this .. Abki Baar 400Paar … https//t.co/QMATPHVs7D,positive,joy
meta,1617,@prakashraaj Bosidkie sharam karo ... kitna vote aayare tuje saale deposit be nahi mila sabse bade gaddara chutiye B … https//t.co/PN0jHbozoQ,negative,disgust
meta,7826,@narendramodi _ in Apke ek baar fir se hamre desh Prime Minister banne par apka desh ki ek sadharn garib mahila ki t … https//t co/tRdP6gErf3,neutral,others
meta,22128,RT @InsanNeeru2 # TheGiftOfEducation Moving on the inspiration of @Gurmeetramrahim singh jiInsan free coaching centers have been opened in …,positive,others
meta,17747,RT @GoswamiMeenaks1 He is He is Haramkhor Aam aadmi Aadmi https//t.co/JBWlJggXFL,negative,anger
meta,17125,"RT @iFaridoon "" I think you have to be really lucky ki aapko ek aisa role mile jisme aap apna pura potential dikha sako I think I was Luck …",positive,others
meta,36466,RT @dunmess Itne saste to kahi nhi miltemay be ye sirf ap ko discount diya ho.https//t.co/Mk1dgZX6dk,neutral,others
meta,4423,RT @Puneetvizh @BhavikaKapoor5 Theses Sanghis are alike.The BJP Wants to Erase Nehru.Let's See What India Would Have Been Without Him h …,positive,others
meta,14104,@itariqanwar @INCIndia Sir bura mat maniye m ek baat kahna chahta ho apne sansad ke fund ko sahi use nahi kr paye a … https//t.co/AGJCFpGoGZ,negative,others
meta,26533,@Yogita _ singh11 @anjanaomkashyap Maa ******* Anutha sabd ... naaaa .... sabd nhi ... anubhu Iswar ki ...... maa ka ashirwad … https//t.co/GJEnsBVj19,negative,others
meta,8203,@janupande @MissPaswan Ji hme to gussa aata hai usne kitno ke priwar ko mrwaya aur maa bahno ki ijjat looti gai … https//t.co/rNj0xNXGoo,negative,anger
meta,44807,RT @statueofbelief The future is shaping the dreams are coming true.With Tatpadam Upavan coming close to sum up Nathdwara is all the wa …,positive,others
meta,2973,@pankhuripathak @INCIndia Good Very very Good Mam ye chatu Anchors chatu Media 5 saal ye sirf or sirf Hindu Musl … https//t co/wetVRJmyT5,positive,others
meta,8711,Assalamualaikum 💕💕 good morning friends Aur Allah Taala se Bakhshish maango Allah behad B … https//t co/hfpWRVlr8c,positive,joy
meta,28483,@UmarCheema1 BC kbhi apny baap ki nepotism py koi sawal uthaya ?,negative,anger
meta,9601,@khaaksar77 Waalakum us Salam Brother Same to you with prayers khosh Rahan,positive,joy
meta,9757,@nishantchat Dallo O Dallo Jhoot ki Dukan Band 😂 😂 😂 https//t co/caaD6GdGoh,neutral,others
meta,22738,@sarmadalli10 Mera mood nhi horaha ... Social media per anay ka,neutral,others
meta,29126,@RuchicaKashid So you saved a twitter war.Girl I m not btful Boy Nahi tum bohot khubsurat ho Girl Muje nai … https//t.co/MjFf68iFi6,neutral,others
meta,3914,Very good Perchi bolls miss kerne k bad Cot behind.Out.,neutral,others
meta,18922,RT @AwesomeFactory _ RED ROCKS TICKET GIVEAWAY ! RT & FOLLOW @AwesomeFactory _ TO ENTER ! See you on the Rocks ! @DillonFrancis @SHAQ @Ep …,neutral,others
meta,37458,@AnantIyer3 @the _ hindu Areee chutiye research ka meaning pata hai Kya Tum Bache nahi ho Jo Sara ka Sara pin poi … https//t co/TNEzRAICnw,neutral,anger
meta,31748,@FarisAliKhan2 1) kabhi socha hay k har taraf Pakistan dushman hamari establishment ko nazar atay hayn lekin in ki … https//t.co/lUNbUfjWoX,neutral,others
meta,39773,@Swamy39 Beta iske liye BJP it-cell band karna parega tumko.Q ki sare achhe log ka to ye character assassination k … https//t.co/1BeNhpItwD,negative,disgust
meta,16447,Bollywood # JabraFans get ready for your own World Cup ! # 9XJalwa brings new series where top Bollywood stars will f … https//t.co/1gnWvMv9FY,neutral,joy
meta,1697,@PriyaSakhuja @aniruddh _ dave Yrrrr di kyaaa DM mei bhi same thing yha bhi same thing Fine thik hai Nd thanks for your wishes 👍,positive,joy
meta,453,@bhaiyyajispeaks Bilkul nahi ... Modi ji ko chunte he Musalmano ke khilaaf vaardaat badhgayi ... Ye shapath ke liye bhi … https//t.co/ZICSu0SI9t,negative,disgust
meta,18508,@narendramodi ram ram sir ji plg hardly request this parshan eyes operation ya 1 eyes change plg sir yai mere fathe … https//t co/ZoHgJqnsSA,neutral,others
meta,20940,@VikasThakur42 @Oyye _ Kamine @YamHainHam @urbanXpunjabi @Mizzling _ Gaze @sinister _ arushi @ambani _ ki _ jai @sleepoholic _ hun @DammnGirll jayegi *,neutral,others
meta,1410,@theskindoctor13 Doc saab bahut he badhiya video banaya andhere se much better hai,neutral,others
meta,32403,@arvindgunasekar Hehe hope is what keeps world alive Use to hum song from all time classic movie ‘ Jane Bh … https//t co/5aj8nBfIU3,positive,joy
meta,10268,@GoStudyAbdullah Pakistan may dosra system hota phir bhi Overseas pakistanio ka to pocho mat 😔💔,neutral,sadness
meta,43894,@yadavdimples @RahulGandhi Tum jaise logo ki to haar hi honi chaye hmesha.rassi jal gayi par bal ni gya.purv cm ki … https//t.co/cWTqfxGc0s,negative,disgust
meta,14087,@BeastBoyShub We will in love with your content humari bhuk bhot baadi hai ...,positive,joy
meta,1180,@RRippr @Aztxck Why am I even listed lmao I don ’ t even play,neutral,others
meta,32296,RT @aakashsoni786 # WomenOfCourage @Gurmeetramrahim gud afternoon papa g.dhan dhan satguru tera hi aasra.bless us ji.give us gud health …,positive,joy
meta,38267,@TejYadav14 Abe chutiya teju tujhe bda chutiya is desh me koi nhi h sabse pahle to tu khud sath chhoda tha ab kisko … https//t co/2kDSMWGWjV,negative,disgust
meta,11094,RT @SILPIKUMA @Kanhaiy97131425 Nahi bilkul wrong kaha aapane aajkl chehre ki udasiyon ko muhbat ka khel samjha jata hai Hasi khushi ke ch …,positive,others
meta,28851,@eagertravelcris Hug Cris.Really proud to be a fan of # WINNER.But I wonder can I be called an # IC # inseo now ? O … https//t.co/kTtWjBhzqs,positive,joy
meta,7231,@naveensurana06 Bhai World cup ke time pe kisi Indian player ko troll mat karo World cup jeetna hain toh pure team ko A66a khelna padhega,positive,others
meta,8208,@fawadchaudhry tum bohut kamey ho jhoot ke dukan.agar tum ko naak main se kuch nekalni ka kaha jae tu bhe tum keht … https//t.co/nsRUgVJnEi,negative,disgust
meta,22855,Hahahaha.You are welcome bro.Rich men don't pose well you know.https//t.co/6XU3MonEKw,neutral,others
meta,14549,@smritiirani EVM ka kamal hai ye sab Warna BJP ke beete 5 saal se desh ki janta parsshan hai.unemployment 45 yea … https//t.co/xP3qHS2BvK,negative,others
meta,7143,@rahulkanwal @RahulGandhi @narendramodi @INCIndia “ To take on @narendramodi ” In chaar shabdo me aapke baukhlahat … https//t.co/K8hP7D8dS5,neutral,others
meta,9502,@kami _ banani i'm not that bad at self promo ok,neutral,others
meta,36877,@iMac _ too Pachhta rahe honge ki hum iss jodi ke pichhe kyu pad gaye Gujrat ke time.Socha bhi nahi hoga ki kabhi ya … https//t.co/ysMVsTFSQY,neutral,others
meta,9697,@sardanarohit Tumhe bjp ki chatna hai uske liye Congress ke spokespersons ki kya zaroorat Ab koi rukawat nahin L … https//t co/LJ9zKKX0Va,negative,disgust
meta,7892,@HamidMirPAK @ImranKhanPTI Hamid Mir sb appreciate bhi kr dety Well done PM IK hi likh den We r proud of you IK.I … https//t.co/vBX42jaEQP,neutral,others
meta,42835,@ashokgehlot51 Nota best hai Congress ki govt.raj.me bnane ke baad b ma koi vacancy aa rhi or na hi result ... sb bkwas hai,negative,disgust
meta,8067,@sanjaynirupam Sir hmko India ko Pakistan NHi bana jha .. sarkar ki bjha se 200rs = 1 dol .. jitna sahi he bo sarkar … https//t.co/rb8uiqvhld,neutral,others
meta,28922,@manakgupta @gauravbh @bajpaiadvocate @news24tvchannel Abe sala Gandu kabhi Humlog Jaise berojgaro ki bhi baat kar liya karo .....,negative,anger
meta,17286,@BCMc69 To bsdk to tu reality me samaj ki vo chali gai tera kat ke Ab nahi aane vali,negative,anger
meta,26674,@abpnewshindi @aajtak @sardanarohit @RubikaLiyaquat @anjanaomkashyap Kyonki aise angle to media bjp me khoj nhi … https//t co/NEOeV91oEp,negative,others
meta,28752,@ImranKhanPTI Imran bhai ye awam har daur mein apne leader k sath rahi hai yahan k log mehnat Kash hain aur zinda d … https//t co/wiK275w12i,neutral,others
meta,17350,What is problem to you say Jay Sri Ram .. Such rubish CM Of India ever.INDIAn Hindus are saying Jai Shri ram it is … https//t.co/LYdYsaMM4c,negative,disgust
meta,27548,Happy Birthday Nikhil.I Love you My Cutipi 👦👦 God bless You 😇😇. Lost of Love 💖💖@actor _ nikhil or Meri Birthday 4 jun k … https//t.co/7A3IkG3Sjj,positive,joy
meta,16816,@SushmaSwaraj ji ! We will miss you the most ! Aapne ministry chalayi bahut ache se aur sabka Dil bhi Jeet liye aa … https//t co/2jB7o4u9td,positive,sadness
meta,34690,@PJkanojia @asadowaisi @narendramodi until you rein these goons you Will not gain anything no viswas sab bakwas,neutral,others
meta,14670,@Barca __ pictures Bro Use Your Watermark You Deserve More Credit So Many Pages Posted Your Picture Love You 💙❤,positive,joy
meta,38259,RT @ajeebjj39 @ArsalGee @JunaidJamshedPK mashaAllah Khushi bhe hy mager ankhon mai namii bhe JJ ke kami sedhat say mehsoos horahe hy 😔,positive,sadness
meta,2777,Congratulations Sir.Sabka Sath saba ka Vikas.Yhi slogan h aapka But Jamshedpur me female candidates ka Vikas wah … https//t.co/yG4vaFcFET,positive,joy
meta,3824,RT @mr _ ali _ jan Me Sir I was waiting for you since morning @OfficialDGISPR Beta yeh ap loggon ka payar hai 🙈 ap pehly btaty me jaldi aa …,positive,others
meta,20281,@narendramodi @PMBhutan Extremely best galti se sorry type ho Gaya tha uske liye so sorry,negative,sadness
meta,19880,My daughter to her mother ' Mama apka mu to acha he lekin ap har waqt ghussy mai kyn rehti hn '? 😂,neutral,others
meta,6918,jb samny wala kuch keh raha ho to phir bass usski suno or sirf muskrao 😜😜 cox apka time bhi aiga phir ap bolein … https//tco/wZHev9ZPBj,positive,others
