meta,id,tweet,sentiment,emotion
meta,3100, InspirationOfMillions  Good evening guru g Bless us nd give us power 4 Sewa Simran and Parmart    ,neutral,joy
meta,11774, Sir ji aapne hamare comment ko lik kiya dhanyawad Sir ji aap apney sthar sey pharmacist key liy kuch karey,positive,joy
meta,32104,Lalu ji ko jail Nitish ne nahi courts ne bheja haiChara unhone Nitish ji se puch ke nahi khaya tha   ,neutral,anger
meta,24306,  dvn  Varun please ek reply dedo l love you vd ,positive,joy
meta,24149, Shah k class lagni chhaiye Ye modiji se nhi sambhalega,neutral,anger
meta,1748,Its okkkk loveee you are one of my most favourite persons here    ,positive,joy
meta,23955,Kahdo dushmno se ki jra smbhl jay mere watan ki serhad pe dehshat na felay kyonki Modi ji ka tufan fir se uthega   ,neutral,anger
meta,26832,     Nafisa   28    Thats the quickest follow Ive made,neutral,surprise
meta,5110,   snack Kisi ko pehly message krne se apki shaan mai kami nahi ajatiHan lekin dosra khud ko bohat toup cheez smjhne l ,neutral,others
meta,12489,Ye garib nhi balik ye desh ko garib banane me jhute h agar ease hi chala toh desh me 60 log toh kaam karna hi chho   ,negative,sadness
meta,28024,  Looked the Mortaza Face he feel Like Kash Yeh Mil Jay ,neutral,joy
meta,23549,      Dekho madarchod hmare    ,negative,disgust
meta,29996,    Boo hoo the US is so horrible with all the racist white people  It  s so hor   ,negative,disgust
meta,28613,   Dear  Bhakt Modi ka nhi bhgwan k bno  Dimaag k gobar ko nikal kr Bhgwaan ne   ,positive,others
meta,32615, FAKE NEWS JAKE TAPPER IS LYING AGAINTruth is the interviewer asked President Trump about Meghan  s   ,neutral,anger
meta,17550,   cheer up mah men  were always here for you  we lav yah budday,positive,joy
meta,36102, NCT127  SUPERHUMAN  WE  ARE  SUPERHUMAN Every song On The fkn album Just Took My wig away stream jet lag,negative,others
meta,18242, Aik singer  dancer ko kia pta k Muslim Umma ka dard kia hta hTm stage performer ho whi rhoApni   ,negative,anger
meta,19441, Rahane doTumse na ho payegaBJP is bestTumko bus chillana aata hey kaam karna nahiModi se s   ,positive,anger
meta,5170, Ab ap ko esy rrmarks ni dyne chahy ab tu ap hath mila chuky hai  ya sirf maryam ko sath baitha   ,negative,sadness
meta,43220,  Next up  HOBSONS CHOICE and we cannot wait for this hilarious new adaptation by   Gupta to hit the stage starring  ,neutral,joy
meta,31035,  spurs Hostelite k naam pe dhabba ho tum,negative,anger
meta,23222, Pakad le ye dhandha bhi try mar le kya pata chal pade Vajpayee ji be practicle just to spread chaos shame,neutral,disgust
meta,25860,  alebrahim Thank you so much ya a6yab dalal  allah yibarek ib 3umrech beautiful weyach ya rab ou ilfal lekum enshallaa ,positive,joy
meta,39998,   Chal Chaiyaan Chaiyaan My Fav Dance Track Lil Bit On This  Hope So U love this Love you Sir  co ,positive,joy
meta,18923,  Ek chota aadmi banane ke liye bade logon ki badi mehnat lagti haiProud of the entire   redchillies for the fantastic work ,positive,joy
meta,31608,Happy birthday paresh rawal sir ji Many many happy returns of the day sir ji I m big big fan of yoursir ji a    ,positive,joy
meta,651,  here    Ali  9 BTW kisi jhootay maseeha ko maseeha man leny sy qafir nahi ho jata koi  K   ,negative,sadness
meta,16873,  Zada mat dekhna eyes kharab ho jaegi Appy the iPhone di ,negative,sadness
meta,23111, Isse achcha Congress TV debate hi kar leti kam se kam Twitter to ganda nahi hota,neutral,sadness
meta,17494, Khush rahi meri jaan or youre always in my prayers  Never forget that  ,positive,joy
meta,24412,  gadkari Sir We believe in your faith and wishes Do it Sir you will again do a tremendous work for the weake    ,positive,joy
meta,43329,  Team  Are bsdik hindi me bana deta videoenglish me bana ke to waise hi discriminate kar diya   ,negative,anger
meta,8436, Are u sud b appointed as spoke person of bjp kahi se journalist ni lgti ho,negative,anger
meta,37044,    Wah didu  aap bhi meri tarah akshay kumar ban gayee ho  g   ,positive,joy
meta,42956,  U guys never fail to make me cry like he is so precious i wanna give him all of me    TAEHYUNG  V  ,positive,joy
meta,18342, A bhut achi bat hai Thakur prgya gribo ko Madt kregi Very good Pragy gi,positive,joy
meta,11733,   Afghanistan ke against khel nahi paye yeh donoKya kheleinge yeh aageBak   ,negative,anger
meta,22567, Many   Pradhan Sevak ji Appki bharat ke Samman aur vikas ke prati sachhai aur drudh n    ,positive,joy
meta,28760,    PMO Manniye pradhmantri g aapse ek help chahiye jo aap hi kar sakte ho aapse request   ,neutral,sadness
meta,41391,  Apke followers itni km ku hai Arijit ji ,neutral,sadness
meta,29297, Mere Khayal Se a jyadatar log mental ho gaye hain jinko Unki Jeet hazam nahi ho rahi Sadi Si Congre    ,negative,surprise
meta,4868,PAR DEBATE AAPKI BENGAL ME JAI SHREE RAM PAR HO RHI H KABHI IS PAR BHI DHYAN DE LIJIYE GUPTA JI  ,neutral,surprise
meta,10537,   Surya Paagle You are such an AskHole YOu rant shit all day no one cares u  frustrated an    ,negative,disgust
meta,14003,  Rohit vemula ko bhi to isiliye maar diya gaya tha aaj Rohit humaare beech nahi hai lekin uski ideolog   ,negative,sadness
meta,25982,Zuban Par Muhammad Ka Naam Aa Giya Hai  Baran e Rehmat  Ramzan 2019  Aaj News  ,neutral,joy
meta,3422,Im seeing don family kids I know in real life being acted like on netflix series now lmfaoooo a wah really a gwaan in life,neutral,others
meta,25673,  Yrr ye gandi aorat Marr kion nai jaatiKesy wo log hen Jo is aol faol bakwas brdasht kr   ,negative,disgust
meta,31145, Tumhare time pe aaisa nahi huwa hain kya  Voters to aur gaandu maat banao Tum logo se huwa kuch nahi    ,negative,anger
meta,19335, Jai shree ram  Ja desh chhod kar chali ja abhi ke abhi  if you cant live in India without disrespecti   ,negative,anger
meta,36433,  Performing  ChandiHavan en  one to achieve ac  in their life by beating obstructions and impediments ,positive,joy
meta,19679,  accha chootiye ke patthe janta haari hai to haraaya kisne  Gandu saale Janta ne hi vote deke jitaya h   ,negative,anger
meta,27964, sir ap bhi apne spokesperson ko TV debate me na bheje Also make a appeal to   Official not to    ,neutral,sadness
meta,16412,  ab rehene de thapar  tera Rahul khud Rafail ho Gaya hai  tu Kya karne wala  ja kahi   ,neutral,anger
meta,36145,  khokhr     Nae cahiye BC hd streaming,neutral,anger
meta,8028,  Ind   Ye insaan Smriti ji aur Modi ji ke pichhe hath dhokar padd gaya hai  Har     ,negative,joy
meta,5116,  We don   need itBut I  ll teach you so you can addd a lil razzle dazzle  ,positive,others
meta,40717,US planning to people on moonAnd anyone can fill Names  get Boarding Passes FreeMODIJI Free to maine kabhi gyan   ,neutral,surprise
meta,38802,Love the eyebrowsDzi tonga harane yau runga  ,neutral,joy
meta,20452,     IND  Bahut aacha kaam hai bhai Par Hindu charter pe bhi  kaam kijeaye Ab modi ,neutral,joy
meta,20035,  me  Whenever I see any highlights of 90s match I always see either this Manju boy out for   ,neutral,others
meta,13662,Awww  I love you too so so much   ,positive,joy
meta,25421,  Id rather not argue with a stupidKhabara khatmaLagya usa zan sara dimagh ba na shaat kay,negative,anger
meta,5226,Aaj kal Pakistan ko koi bhi mar leta hai  Inse na ho paega   PAKvWI  ,neutral,disgust
meta,5566,  AAA  s only romantic song Ello ji sanam was a tribute to a whole lot of things made famous by retro BollywoodThe tangewala ,neutral,joy
meta,24280,  Namaskar Shri maan amit shah ji Aapse ek nivedan h jara goor lre Haryana me vidhan sabha jal s   ,neutral,others
meta,16548,  barbaadi Han ji Mara rabh waris also a good drama,neutral,others
meta,42415, Modi ji jaiye aasirwaad lekar aaiye aur ghotalebaaz guiness securities ltd ka md kamal kothari ko jai   ,negative,others
meta,4635, Isko mar mar k mar mar k sary haram k dollar bhir nikalo is se,negative,anger
meta,34340,but my exhaustion outweighs my hunger so imma sleep instead muah gn i love junhee seonghwa and makenna ,neutral,others
meta,31078,Congratulations to  As a Indias home minister And also   to  as a Bal Vikas Kap   ,positive,joy
meta,13130,   insan777     Kaur    10    ,neutral,others
meta,21324, salman sir ji m Deepak kapoor rohtak sir ji maine ek film ki kahani likhi hai jo aapko bhot pasand   ,neutral,others
meta,16555, Modi ki ye fitrat haiAdwani ne modi ki kursi Bachii use kursi gawni padiPakistan k naam se chunaaw ji   ,negative,sadness
meta,26016,HAPPPPY BIRTHDAAYYY TO MY BEAUTIFUL AND VERY KIND PWEEEEEND   more blessings and birthdays to come ji   ,positive,joy
meta,32931, So Shame wt we espect from BJP  They knows only making fights hindu vs Muslim vs Christian vs Sikhs   ,negative,disgust
meta,40549,  Sad that Bollywood is not supporting content driven moviesHope we get to c more movies like theseSuch a light hearted an ,negative,sadness
meta,20313,  Yesterday is historytomorrow is a mysteryToday is a gift of Godwhich is wh we call it the present  Jummah Mubarak ,positive,others
meta,14173,  D26    Loves  Angel     KAPstar    satyam  k9   ,neutral,others
meta,35653,  IND Janab ek terrace farming ka bhi bill pass hoKi terrace farming mandatory hoBahut jarurat hai hariyali ki,positive,others
meta,42996,  or iski wife ko choor k ye  or doosra kaun hai pata nhi ye ducky or ye khujli    ,neutral,others
meta,38971,  KKP Hi Yogesh  We would be sad to see you goPlease DM us your contact details so that we can sort this    ,positive,others
meta,19774,  members OYGODE USMSJDOSME DUSNBDJDNEUXKEUDNSDJSJSNSUSNSJD I LOVE YOU SO KUCH OH MY GOSNDUSM CI LOVE YOU,neutral,others
meta,36179,  Peak of innocence  Believe me sometimes i miss my childhood very badly  No nasha no     ,neutral,sadness
meta,2306, Nahh you  re good don   worry about it  oh  God Bless You Brother Daniel  jk,negative,joy
meta,13297,  No Easy Way Out Video Releases World Wide 382019 Get Our New Album ITHACA SonyMusic  theOrchard  spotify ,neutral,others
meta,2565,Cant wait for this  HappyAcademic workshop Still time to register for this eent on Friday   gnursing     ,positive,joy
meta,13992,  Muh ni tod d thara ram bhagwan nhi ek Raja the padh lo balmiki ramayan me bhagwan to tum Jaise c ne bnaya h,negative,anger
meta,22209, Bhaag BC  Kar de saabit ki tu ek baap ka nahi h  aunty ji Pakistan bhi jaati thi  jaise tu jaata   ,negative,disgust
meta,15679,Ab bolo  Khatri  ab kya hua  abhi tak toh apne ko bahut bada rules ka follower btaa kr  HanumanSingh ji ke kaam ko   ,neutral,others
meta,41911, Oye farzi gandhio ke chamche agar itna dukh hai to pahle Apne rajyo me jaha jaha Congress ki sarkar ha   ,negative,disgust
meta,12671, Modi ji ye sapath grahan samaroh har 5 saal baad aap hi karenge Jab tak aap ban sakenge tab tak aapk    ,positive,others
meta,3315,  Don   be sad if ALLAH separates you from someone you loveAlways Remember it  s for your own goodALLAH has a beauti ,positive,joy
meta,8307,Congress  opposition ko jab News debate main jaake Govt ko pelke hawananga karna tha GDP  Unemployment data pe ye   ,negative,sadness
meta,2514,GUYS PAG NAMISS NYO SI  BALIKAN NYO MUNA YUNG DATI NYANG VIDS LALO NA YUNG SONG COVER NYAAA GAYA NG GINA    ,neutral,others
meta,43645,Bhook me ishq ki tahzeeb bhi mar jaati hai chaaNd aakaash pe thaali ki tarah lagta hai  SHAKEEL AZMI  ,neutral,others
meta,27899,  Pakistan k hum bhee against nahi Belgium Main baithne waly hume ab batayaingy k Paki   ,negative,others
meta,6672,   5 sal mt bhejo sir media valon ki dal roti bnd ho jayegi,neutral,others
meta,40010, Mazaak me Modi naam rakh diya tha maa ne hamare journalists ko sunte hi orgasm ho gaya aur cheekhne lag    ,negative,disgust
meta,18718,  official Yayyyyyy thank you i love u so much,positive,joy
meta,709,  Bjp jindabad tha aur rhega Up chunav me bhi bjp hi jitegi Kyo ki hm unse behtar kr rh    ,positive,others
meta,4922,  who Bhai  in Sab baato se kuch nahi  Desh me hindu khatre me haiData n price rise ki tension nahi  logo   ,neutral,others
meta,13393,To all Congress supporters Remember  maukamauka ad on star sports during cricket World Cup Keep your crackers for    ,positive,others
meta,27477, Karachi nahi India he inke skootar hi dekhlo,neutral,others
meta,7575,  Army mulk ko doone derahi hai agr yeh martial law lagake in lgon ko mayt ki saza nahi d   ,negative,others
meta,43094, Babuya kya karoge aab OBC aur Sac ST ke dialogue bhi kaam nahi kar raha No Modi will ban caste sys    ,neutral,others
meta,19775,  Shri  accept our hearty   on your historic winThe verdict reflects a billion p ,positive,joy
meta,24556,   Odisha Congratulations shree Narendra Modi ji you are s great man aap jio hajaro sal,positive,joy
meta,5393, Kahan Mar Gaya haiOpposition wala Asad umerAur tabaadli ly ka Anay walonPata chala hai tabaadl   ,negative,anger
meta,19447,    Samjha nahi who betrayed whom  About major gogoi incident tht guy was bad   ,neutral,others
meta,21435,    Jhant ki chud koi ek chiz bta jisme tera desh ka rank top pe   ,negative,disgust
meta,9936,Is Desh ki badi problem uneducated nahin Balki educated hin haiKyun ki unho ne kabhi rajniti se Jude nahineducate   ,negative,sadness
meta,8891,  Yeah yeah u done amazing job and covered this gap in 9 monthsGet a life manSirf kis   ,negative,others
meta,22307,No likes  no comment  Ma tu sab ko krta hn  ,neutral,others
meta,15404, Is k baap ka paysa nahi hy na is lia Awam k payse pay Haram khuri karo aur karaoo,negative,disgust
meta,16537, police janta ki rksha ke liye 24 ghante musted rehti he apne pariwar ke sath tyohar nahi bana pate    ,positive,others
meta,23400,Happy birthday babu bhaiya wish you a very healthy life ,neutral,joy
meta,13011, Yeh janwar jaha bhi dikhe mujhe tag karo phir saale ki purey khandan ki aisi taisi karr dunga  ai   ,negative,anger
meta,16871,   Usi Gujarat ne 26 me se INC ko ek bhi seat nahi di Aap log  NE Kya nahi Kiya    ,neutral,others
meta,14899,    IND Mamata Didi Jai Shri Ram   ,neutral,others
meta,3756,     End of Term 1  2019 We wish enjoyable holidaysEid mubaarak to all the par   ,positive,joy
meta,12943,    Dal    GOI May the blessings of  Waheguru ji always shower upon you   Mam ,positive,joy
meta,29841, dharam  vir Dont we have  Sharia in the  CivilLaw in  India post  ShahBanoCase   SupremeCourtofIndia is as helples    ,neutral,others
meta,43413, Ye MARSH kahan ata hai rey MC jahil Teri maa ka bhopda Mai to bolta rahunga Jo ukhadna hai ukhad le Teri    ,negative,anger
meta,4642,  Smritiji zabardast pradarshan aap ka fan ho gaya bus ab 5sal aisa kam Kije    ,neutral,joy
meta,16653,  gadkari I love the way you work sir really inspiring for anyone  Happy Birthday,positive,joy
meta,43935,My dreams of gorgeous ac  women saying nice things about me are coming true  Anil Srivatsa thanks    ,positive,joy
meta,7977,   raj   Offl   Thank you so much  Bro ,neutral,joy
meta,44095,   Ess Sahid bhia ka V Kundli nikal krr Fekudhongi k bhakto Ne Gaddar ghosit kr de   ,negative,disgust
meta,12468,  Inhe sayad pata nahi jo janta ko pata hai Ki ye dono milke chand chand laga sakte h    ,neutral,others
meta,23746,Aapki har jeet mein meri jeet hai appki har haar mein meri haar hai aapki haar mein meri jeet nahi sabse badi haa   ,positive,others
meta,24391,   VeeruDevgan  I began our career together in the 70  s Make Ajay a great actor  I remember him telling me after Ajay  s ,neutral,others
meta,28090, waqar sir ap ko shram nhi atiasi team ko support karte Jo apne country Pakistan ko badnaam karti ha,negative,disgust
meta,40453,  Frnd  bhai bahar bohot dhoop hai chatri le lete hai Me   ,neutral,others
meta,28008,Knowledge ghanta Nahi  auqat Kisi k saamne Nahi  bolne Ka saleeqa Nahi  fir bhi 500 mai bik Kar rozi roti kama   ,negative,disgust
meta,7169,  ind   22045    I dont know where did I come out as a   suppor   ,neutral,others
meta,19049,  Day 201   sirjee thanks for your tweet on 143rd day  Raju is very hopeful that he will meet you for sure  Raj ,positive,joy
meta,17134,Ye do kaudi ka feminism apne paas hi rakhoDulhe ki dulhan hi hota hai na   Suraj Ki dulhan  nahi likhegi to ky   ,negative,disgust
meta,30103, 1 Musalman ko 56 Hindu milkar marte Hain usi ko lynching kahte hainMana ki Pasiauti ke log bahut sa   ,negative,others
meta,43825, Pakistan it was a 50 over  WorldCup2019 not 20 over shameful start  PAKvWI   Suru hone se pahale khatam ho gaya ,positive,others
meta,26464, Sharma ji ka ladka verma ji ki ladki ke sath love marriage kiya Aur kuch mila bhi nahi aaj kal k    ,neutral,others
meta,43222,  vein   Sn0   c So chilla killed jc and dna has a better pen  If thats your logic we cant even have a debate,negative,disgust
meta,7800,  Neki aisi ki dil khush karde  Small or big all good deeds matterHelp someone in need feed someone poor help your p ,positive,joy
meta,8205, Use Proof du to bolta hai Fake hai ,neutral,others
meta,16340,  based on your birth month the song that will play on ur funeral is jan airplane pt2 feb anpanman mar boy with luv april ,neutral,others
meta,20633, BJP sarkaar Namo Narayan Modi ji ki sarkaar good morning btt Bihar se Bari Jeet k Lia badhai btt ish    ,positive,joy
meta,30153,  Sir Bhanpur Tehsil me kotedar 6 Rupye kg Ration de rahe hai Ye bhi sangyan me lijiye,negative,sadness
meta,13898,  Sunshyne Loool thank you SunshineSee you soon ,neutral,joy
meta,1817,Pak ko wc se 6hoti ki darkhast krni chye q k Pakistani awam m eti himat ni ke enke lyeee due hi krtiii rhe khlnaaa ata ni enko ,neutral,disgust
meta,24848,Some People on summer be like  Nahayenge Aur jo ni Nahata usko nehlayege  emiway  thandai,neutral,joy
meta,15851,Bahot Easy He You See Loving Your Self Loving My Self Hum Perfect Nahi He Hum Dono Ek Jaise Ulte Pulte Bande he   ,neutral,others
meta,26573, so shahbaz bahi you made us fool v voted pti cox ik promised us everyone in our country will be account   ,neutral,others
meta,17491,     5 A very warm welcome to our next speaker Chhavi Shrivastava    justme  Chhavi is a UX Designer at  a ,positive,joy
meta,2763, Abhi samajh aaye to thik  Warna badhao Bhaichaara  Jiske pass chaara tak k paise nahi unke sath   ,neutral,others
meta,41176,    Ek nahi blki kai farji NGOs ese hain jo desh me hindu dharm ko badnam kr dharmantaran ko ,negative,disgust
meta,11345,  Jai Jawan  Jai Kisan  ji is making us 2 understand what is that Hats off  ModiSarkar2  covhmh ,positive,joy
meta,33212,  di  laanat   G   love0     lg786   Bsdka sochke nhi bolta bc,negative,anger
meta,41832, mam hmlog waisa bhi aajtk dekhta hai par aaj aapna ya glt bola ki modi ji ki maa aajtk dekh rhi hai i    ,neutral,others
meta,12801, Rape to rape hi hota hai Lekin phir bhi pm ne rajasthan ki ghatna ko mudda banaya tha Ab modi yogi c    ,negative,disgust
meta,2721,Ya girl is wala nang balak mag enroll,negative,others
meta,5062,  donorrr     kyo qureshi ko kya pta jab vo election   me he   ,neutral,others
meta,2155,  V    mr   i feel this,neutral,others
meta,15887,  Abey bhopu wo media ne nhi air marshal ka bayan H facts check kar ,negative,anger
meta,28929,  He is parachuter journalistAgencies just inducted him for pti Agency ka khutta Ghar ka Na Ghaat ka,negative,disgust
meta,21452, Hiiiii sweetheart  Sooooo I have some very very  interesting energy popping up for you right now lol so   ,positive,joy
meta,27120, ye Gandhi bramcharya ka experiment karte thekitni bar unki ye experment fail huaakoi batayega,neutral,others
meta,14731,   Sunoo Perfect answer to my friends who said hum humesha ache dost rhein gay  miss  the  school  friends   ,positive,sadness
meta,4105,   Abe suwar ki olad puri baat likh ye mandir m meet kha rahe the sale,negative,anger
meta,36223,   Mirchi bhai teri tarbait bolrahi hai tu gsliyan nai de raha teri maa ne jo teri tarbait ki   ,negative,disgust
meta,4056, Ya galb elsemeya I love you more walla ,neutral,joy
meta,39519,Types of Indian Marriages  Arranged  Love  Hamari izzat ka sawal hai  Tumhara rishta to bachpan mei hi tumhare dad   ,negative,others
meta,15417,i better be seeing a birthday post from z  daya or im gonna unstan,neutral,others
meta,4730, Bangladesh se kab aaya mugla ke haram ki aulad bata na  saale kurta lagana bandh kar diya jab se g   ,negative,anger
meta,21610,   Sir do Visit my place in India I Bet Even You Cant Survive My Mess Food ,negative,disgust
meta,29761, Koi ni ayega bachane na BJP na modi khud ko majboot bnao video bnane se kuch ni hone vala vaise bh    ,neutral,others
meta,11355,  youhate htf would I know mujhe toh khud 90 YT samajh nai aata,negative,anger
meta,21798, Very goodAre you here tomorrow or taang ,positive,joy
meta,44433,  rami I like iTunesBetter than Pandora and others I  ve tried,positive,others
meta,26552, Wahh bhar kitni excitement hai  SubhanAllah ,positive,joy
meta,20413,    Facts dont change with anyones statementThis is my India and we wil   ,positive,others
meta,6824,  Fake news lalu wo thi 2000 ki note mein chipAur asli news ye hai ki gdp has gone down    ,neutral,others
meta,20606, Jija mullo ko tere jese log bnate he or unka acche se chantate he  mujhe to lagta tu apne asli baap ka   ,negative,disgust
meta,27153, Sasne do suar sardana koHaramkhor kuttey ki maut marega ek dinDalla sala,negative,anger
meta,44515, the best picture on twitter i love you and your orange sondaughter,positive,joy
meta,26401,  We are with you Dont WorryWe will support you in every situation   ,positive,others
meta,44222,   Jab hum pura kiraya dete aur train late chalti Khana kharab mile toilet Ganda ho train me saaf safai na ho to ,negative,disgust
meta,36901,  Kyun bhai  Chitraji ne teri tarah Pappu Mutra nahi piya isliy  Next 5 saal Pappu tatt   ,negative,anger
meta,37499,Jab se khan SAHAB ne hamare mulk ko chalane ka theeka uthaya he tab se BIJLI ki load shedding mein bhi had se ziyad   ,neutral,others
meta,17000,   younis On 28 May 1998 emotionally charged voices of a team of scientists who   the nuclear test in Chagi chanted  Naa ,positive,others
meta,33461,  hey  do u like this new song that me and   Cabello and  made its called Find U Again and its one of th ,neutral,others
meta,38265, Manani adhyaksh ji 2022 se pahle Gao Gao boot management ke liye karya Karta niyukt Kare kyunki lok    ,neutral,others
meta,25411, Nah its wrong jhoot ni bolo hamain na garmi na sardi chahiyai  Moderate temperature is best jeisay ki aj kal Quetta mai hai ,neutral,joy
meta,21083, sir Bikebot taxi k cmd Sanjay bhati ko arrest kyon nhi karavrhe ho isne 10000crore Ka scam Kiya h   ,negative,anger
meta,18460, Joker bane gumte haiDress code tho abba ne sikhaya nahiBeizat beabaru hoker gum raha hai yeh paki,negative,disgust
meta,25338,  oc1  4 English teams in the champions league and Europa league final would suggest the best fo   ,neutral,others
meta,14056,    Lmfaooo that better be photoshopped ,neutral,joy
meta,14892, jo khud fake news or edit vedio se reporting krte h unhe kya ferk pata chlega edit h ya nhii  fake dgree   ,negative,disgust
meta,35735,   Yeh kutte maar kha rahe hain uth kar larte kyon nahinAik do ko maar kar mar   ,negative,anger
meta,28056, Are gandu ab to bta 2nd indian pilot jo hospital me tha uska bhoot tere maa ki choot tak pahuncha ki nahi,negative,anger
meta,5284, Ek apel he ke sb ko ke hume sanghar me koi sahoolt nhi he seht kiHumare pas na doctor he na N I c   ,neutral,others
meta,39159, you  re my dil and my ankhe ,neutral,others
meta,43581,  Doo Cant wait to tweet like you Musa I promise to make sure that people would see the world through my eyes ,neutral,joy
meta,35472,  Oh my godThe best catch in history of World cricketOh Bhains what a catch Stokes  ENGSA,positive,joy
meta,22539,  PATRAg Apko follow karne ke liye kisi vajah ki jarurat ni padti sir ji my thumb automatic going on follow,positive,others
meta,2869, Those are lucky ones whos partners cheat otherwise idhar tau shaddi hi nahi to rahi cheat krne ka m    ,neutral,sadness
meta,35303, Teri tweet dekhke yabir fans yahi kahege ke adiza fan hain iss liye yabie scean na ho iss liye vo shre   ,neutral,others
meta,12618,    Damned girl you nailed it  Kuch logo ko ye bat samajh nai ati k malala is not a common girl ,positive,others
meta,15500,  Checkout this super cute teaser of my new track  Kudiye Ni  feat Coming tomorrow   KudiyeNi    meh ,neutral,joy
meta,6066,Chaar Panktiyan is a perfect tool for writers It is providing free editing designing publishing and marketing    ,neutral,others
meta,3346,   Sir bijali vibhag ke log nahi sunate h hamare yaha suriyawan power house pe,positive,sadness
meta,1218,  for  PM Mumtaz bano hindu ko dhamki de rahi haibengal me hi nai pure desh me hindu ka khoon garam ho chuka   ,positive,anger
meta,21182, Congratulations of manniya Modi G won ki very very subhkamnaye love you Prim minister G,positive,joy
meta,19009,Next trip I go on needs to be a baecation well when I get a bae lol we going somewhere,positive,others
meta,29690,Waseem bhai jab bhi ap free hon tou plz do post this Selfie  MashaAllah  It is truly lovely bhaiii  I    ,positive,joy
meta,23015,    Ha ha so you are a chootiya no 1 That  s it,negative,disgust
meta,32462,  Samee      Dixit Jo samajh aat nahi usmey taang mat adao Kahin aur time    ,negative,others
meta,17180,   mrc     wilko   Kahan  but I thought  in   the question   ,neutral,others
meta,35426, Walikum Assalam Shahid Bhai wish you to a great day  Happy  Week of  Ramadan ahead with lots of ha    ,neutral,joy
meta,21935, Oh tumko bahut taklif horaha hai ke Rahul bana PM nahi ban paye koi nahi Maine suna ki rahul Bang    ,negative,others
meta,25617,   Hmne bhi vote modi ko hi diya tha but media india ko bat raha hi aur sb    ,neutral,disgust
meta,1234, ap beti hein apko beshak apny baap ki yaad ati hoo gi Allah apko hosla dy pr certainly apka baap ek    ,positive,sadness
meta,33279,   Rangeen Zindagi  white beard swag h boss  Jitne safed baal mere sar aur dhaadi mein hain usse kahin zyada ,neutral,joy
meta,12936, yadavPooja Tum jaise logo ke hi karn sp ki ye halt hui hai jo jyada hi apne aap ko smjhdar smjhte hai par hote nh    ,negative,disgust
meta,35924,  Y RSS Ke sabhyata hai jo ise rastay pr chal kr bharat ko hindu rastra banayngay,positive,others
meta,8046,Kal tak hum top par the  achanak election hote hi yeh sacchai kaise bahar aagayi  Fickr not 1500 cr rupaye k   ,positive,others
meta,28626,Ya Allah jis jis ne mulk ko loota ha Us ko korr pare or wo korra ho ka marne ke dua mange or dua qabool na haMai   ,negative,anger
meta,40977, Yogi ji  Varansi police apna kaam sahi tarike se nhi kr rhi  Pandeypur me na to traffic sahi ha   ,neutral,others
meta,3537, PledgeAgainstCorruption  Good morning guru gbless us and give us power to do more and more Sewa   ,positive,joy
meta,10664,    rajput We have one at MIHANMADC office at Nagpur as well   ,neutral,others
meta,5764,   Are murkh shikshamitro Kiya bjp ne isse pehle kuch Diya h tumhe Jo a   ,neutral,disgust
meta,29810,  opinion Soory but thats not fun its sad IMHO the play of format is stupid ,negative,disgust
meta,25029,jin partiyo ne 72sal me desh me kichad kiya tha bas modi ji ne usme kamal khila diya jo tum log aj tak nahi kar   ,positive,others
meta,1186,  Ind Prothom Kolkata campaigncalling media sangbad Biswa Bangla etc eisob chotokhato channel gulo dekhoSudhu jai sree ram cholche,neutral,others
meta,28664,   KHaN  786 Ye bhadkau bhashan apne pas rkh yaha hamne bjp Ko vot diya aur jitaya aur gay ki baa   ,negative,anger
meta,36115,  Vikas ki baat hi kab hui thi  ye chunav hindu muslim karke pe jeeta gaya h  gandhi ko galiy   ,negative,disgust
meta,35150, yr fake news late kha se ho whatapp university ki shuruwat apne hi ki thi,negative,disgust
meta,8640, PTM PTM HEY kab tak in in mulak dushamn ko bardsht karyngy yar kab tak yahi rehty ha yahi khaty phet   ,negative,sadness
meta,12791,    Presence Wo Vodafone waale Bolte hai par karte nahi Airtel karta hai par bolta nahi,neutral,others
meta,26490, pallavighosh Food packet choro gaadi pe kapada maro wo dekho kawue ne bit bit khel diya hai ,neutral,others
meta,30220,  imtiyaz When we have officer like u no matter but real team is remain in ground to Takle tukede gang proud on u Jai hind sir ,positive,joy
meta,20407,  Konse group ki therapist hain aap dost and you  re absolutely right there,positive,others
meta,4259,Bhot si jimedaarian hai saahb desh ki yu sarkar bnaane bhr se desh nhi chlte  Iss desh me aashaRam Ram Raheem   ,positive,others
meta,12577,Yun dil toota ki jaise ki samundar me kisi ne patthar phenka ho Aur wo patthar kitna gahra chala gaya Iss baat ki   ,neutral,sadness
meta,13988, Tu ek chiz  Mere se likh ke lele  Tu kabhi India ka pm nhi ban sakta hai  Lallu  Ye New India   ,neutral,others
meta,20816, mere poore khan daan mere 500 workers and 29 staff members sabne modi ji ko vote diya,positive,others
meta,35442,   Meeru   As Salam o Alikum Life is a journey From Allah to Allah ,positive,others
meta,5648, Sirji yeh Baccha sab ko heela dheyghi Phele Andhadhun  what a film  abi yeh Article 15  Trailer  A    ,positive,others
meta,17080,   rainafann   WTF have u gone mad guys  Former Indian cricketer  Chutiye Ho kya  tera baap h wo smjha ,negative,disgust
